VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
1451,1273,Farhan Pujari,14,3,1
1452,1273,Manoj Kulkarni,40,1,0
1453,1273,Sneha Jain,14,3,0
1454,1274,Divya Shetty,48,1,0
1455,1275,Deepak Gowda,69,2,0
1456,1276,Lakshmi Gowda,19,1,0
1457,1277,Kiran Mulla,25,3,0
1458,1278,Divya Bhat,46,2,0
1459,1280,Meera Naik,71,1,0
1460,1281,Meera Naik,74,1,0
1461,1282,Arun Patil,59,1,1
1462,1283,Manoj Sharma,32,1,0
1463,1284,Prakash Hegde,67,3,0
1464,1285,Kavya Rao,70,2,0
1465,1286,Prakash Naik,40,1,0
1466,1286,Mahesh Nayak,12,1,0
1467,1287,Ajay Jain,62,2,0
1468,1288,Neha Kulkarni,16,1,0
1469,1288,Shreya Nayak,70,2,1
1470,1289,Kavya Nayak,30,1,0
1471,1289,Imran Kulkarni,29,1,0
1472,1290,Meera Desai,57,1,1
1473,1291,Pooja Kulkarni,30,1,0
1474,1292,Kavya Sharma,56,1,1
1475,1293,Priya Jain,21,2,1
1476,1294,Neha Jain,11,2,0
1477,1295,Naveen Mulla,80,2,0
1478,1295,Arun Mulla,68,3,0
1479,1296,Prakash Jain,56,3,0
1480,1296,Kavya Hegde,56,1,0
1481,1297,Naveen Rao,9,2,0
1482,1298,Imran Pujari,52,2,0
1483,1298,Ajay Reddy,70,2,0
1484,1299,Naveen Reddy,6,2,0
1485,1300,Vijay Hegde,68,2,0
1486,1300,Farhan Jain,42,3,0
1487,1301,Suresh Desai,31,2,0
1488,1301,Prakash Joshi,12,1,1
1489,1302,Suresh Nayak,51,3,0
1490,1303,Shankar Hegde,77,2,0
1491,1304,Sunil Joshi,67,1,0
1492,1305,Vijay Joshi,21,1,0
1493,1306,Asha Gowda,64,3,1
1494,1306,Vijay Hegde,68,1,0
1495,1306,Mahesh Jain,26,2,0
1496,1307,Naveen Shetty,11,2,0
1497,1308,Anil Joshi,51,3,0
1498,1309,Meera Patil,53,3,0
1499,1310,Nandini Mulla,64,1,0
1500,1310,Kavya Desai,26,3,1
1501,1311,Lakshmi Kulkarni,46,3,0
1502,1312,Ravi Desai,39,1,0
1503,1312,Asha Kumar,32,3,0
1504,1313,Shreya Rao,47,3,0
1505,1314,Kavya Kulkarni,79,1,0
1506,1315,Shreya Rao,25,3,1
1507,1316,Manoj Shetty,5,2,1
1508,1317,Farhan Kumar,56,1,1
1509,1318,Shankar Patil,19,2,0
1510,1319,Rahul Hegde,38,1,0
1511,1319,Kiran Hegde,6,2,1
1512,1320,Manoj Mulla,25,1,0
1513,1321,Deepak Patil,49,2,0
1514,1321,Kavya Rao,18,2,0
1515,1322,Pooja Nayak,74,3,0
1516,1322,Arun Joshi,76,2,1
1517,1323,Kiran Naik,17,1,0
1518,1324,Sunil Rao,52,3,0
1519,1325,Kiran Desai,43,3,0
1520,1326,Kavya Hegde,32,1,0
1521,1327,Lakshmi Sharma,36,3,0
1522,1328,Pooja Reddy,49,2,1
1523,1329,Asha Jain,28,1,0
1524,1330,Kavya Sharma,65,2,1
1525,1330,Vijay Mulla,30,2,0
1526,1331,Meera Hegde,38,3,0
1527,1332,Sunil Desai,11,2,0
1528,1333,Rahul Joshi,29,2,0
1529,1333,Rahul Patil,68,2,0
1530,1333,Sneha Mulla,30,2,0
1531,1334,Deepak Nayak,35,2,0
1532,1335,Kavya Desai,9,2,0
1533,1336,Sunil Nayak,43,3,0
1534,1336,Asha Pujari,14,1,1
1535,1337,Kiran Reddy,41,3,0
1536,1338,Naveen Hegde,79,3,0
1537,1339,Manoj Nayak,41,1,1
1538,1340,Sunil Pujari,77,3,0
1539,1341,Lakshmi Kumar,15,3,0
1540,1342,Prakash Jain,78,1,1
1541,1343,Lakshmi Mulla,79,2,0
1542,1343,Priya Gowda,79,1,0
1543,1343,Shankar Rao,16,3,0
1544,1344,Asha Kumar,33,2,0
1545,1345,Neha Sharma,41,2,1
1546,1345,Kavya Shetty,45,2,1
1547,1346,Kavya Mulla,55,3,0
1548,1347,Meera Rao,27,3,1
1549,1348,Deepak Rao,51,1,0
1550,1350,Prakash Gowda,60,1,0
1551,1351,Nandini Kulkarni,19,1,0
1552,1352,Neha Nayak,30,1,0
1553,1353,Ravi Kulkarni,43,1,1
1554,1354,Aishwarya Reddy,22,2,0
1555,1356,Ananya Desai,21,1,0
1556,1357,Imran Gowda,22,1,0
1557,1358,Shreya Jain,32,1,0
1558,1359,Meera Kumar,15,3,0
1559,1360,Neha Gowda,32,3,0
1560,1360,Kiran Kumar,32,3,1
1561,1361,Farhan Hegde,53,2,0
1562,1362,Shankar Rao,58,3,0
1563,1362,Meera Kulkarni,44,3,1
1564,1363,Imran Nayak,61,1,0
1565,1364,Pooja Khan,12,2,1
1566,1365,Ananya Mulla,21,1,0
1567,1366,Kiran Pujari,41,2,0
1568,1368,Vijay Patil,43,2,0
1569,1369,Asha Pujari,19,2,0
1570,1370,Mahesh Rao,14,2,1
1571,1372,Pooja Desai,72,1,0
1572,1373,Priya Sharma,30,2,0
1573,1374,Naveen Joshi,18,3,1
1574,1374,Suresh Rao,27,2,0
1575,1375,Ravi Nayak,45,1,0
1576,1376,Sneha Hegde,38,1,0
1577,1376,Kavya Desai,80,2,0
1578,1377,Nandini Joshi,15,1,1
1579,1379,Shankar Gowda,25,3,0
1580,1380,Kiran Shetty,18,2,1
1581,1380,Deepak Rao,55,1,0
1582,1380,Ajay Patil,13,1,0
1583,1382,Imran Pujari,68,3,0
1584,1383,Mahesh Rao,48,3,0
1585,1384,Pooja Hegde,76,1,1
1586,1385,Imran Nayak,63,2,0
1587,1386,Shreya Khan,55,3,0
1588,1388,Ravi Jain,53,2,1
1589,1388,Kiran Naik,14,3,1
1590,1389,Ravi Khan,51,2,1
1591,1390,Divya Gowda,34,2,0
1592,1391,Shankar Bhat,12,1,0
1593,1392,Pooja Mulla,30,3,0
1594,1393,Kavya Nayak,51,3,0
1595,1394,Asha Reddy,23,1,1
1596,1395,Mahesh Hegde,18,3,0
1597,1396,Shreya Jain,42,1,0
1598,1397,Shankar Khan,11,1,1
1599,1397,Ajay Bhat,78,3,0
1600,1398,Meera Pujari,6,1,0
1601,1399,Ananya Kumar,44,1,0
1602,1400,Meera Shetty,46,3,0
1603,1401,Prakash Hegde,16,3,0
1604,1402,Manoj Kumar,51,2,0
1605,1403,Anil Patil,79,2,0
1606,1404,Suresh Gowda,49,3,0
1607,1405,Lakshmi Rao,72,3,0
1608,1405,Manoj Desai,46,3,0
1609,1407,Divya Patil,53,3,0
1610,1408,Imran Shetty,58,3,0
1611,1409,Pooja Khan,63,2,1
1612,1410,Mahesh Rao,75,3,0
1613,1411,Pooja Khan,64,2,0
1614,1412,Divya Sharma,49,3,0
1615,1412,Suresh Nayak,79,3,0
1616,1413,Anil Desai,15,1,0
1617,1413,Meera Kulkarni,26,1,0
1618,1413,Deepak Khan,26,3,0
1619,1414,Farhan Rao,66,2,0
1620,1415,Lakshmi Sharma,20,3,0
1621,1417,Nandini Sharma,44,3,0
1622,1417,Divya Naik,70,1,0
1623,1418,Divya Khan,69,3,0
1624,1418,Vijay Nayak,49,3,1
1625,1419,Naveen Mulla,9,1,0
1626,1420,Prakash Shetty,62,1,0
1627,1421,Ravi Kulkarni,76,2,0
1628,1423,Rahul Shetty,48,1,0
1629,1423,Lakshmi Sharma,64,3,1
1630,1424,Deepak Reddy,70,1,0
1631,1425,Manoj Pujari,62,2,0
1632,1426,Imran Rao,64,3,1
1633,1426,Vijay Joshi,60,3,0
1634,1426,Shankar Bhat,38,1,0
1635,1427,Kavya Rao,71,2,0
1636,1428,Arun Kulkarni,53,1,0
1637,1429,Deepak Joshi,72,1,1
1638,1430,Sunil Pujari,80,3,0
1639,1431,Imran Sharma,48,2,0
1640,1432,Shreya Naik,8,3,1
1641,1432,Deepak Naik,57,2,0
1642,1433,Meera Naik,29,3,0
1643,1433,Manoj Patil,60,1,1
1644,1434,Shreya Hegde,14,2,0
1645,1434,Suresh Shetty,34,1,0
1646,1435,Vijay Mulla,32,2,0
1647,1436,Pooja Rao,64,1,0
1648,1437,Sunil Desai,62,1,1
1649,1438,Suresh Reddy,50,1,1
1650,1438,Pooja Jain,17,1,0
1651,1439,Farhan Hegde,6,3,0
1652,1440,Kavya Joshi,6,3,0
1653,1441,Imran Reddy,32,3,0
1654,1442,Nandini Pujari,80,1,0
1655,1443,Sneha Jain,74,1,0
1656,1444,Divya Gowda,68,3,0
1657,1445,Ananya Sharma,33,2,0
1658,1445,Rahul Jain,8,1,0
1659,1445,Meera Nayak,22,3,1
1660,1446,Sunil Reddy,73,1,0
1661,1447,Naveen Reddy,36,1,0
1662,1448,Pooja Khan,80,3,0
1663,1449,Deepak Joshi,32,2,0
1664,1452,Priya Mulla,74,2,0
1665,1453,Nandini Gowda,38,1,0
1666,1454,Arun Patil,21,3,0
1667,1455,Suresh Pujari,41,1,0
1668,1456,Ravi Patil,44,1,0
1669,1457,Divya Reddy,41,3,0
1670,1458,Farhan Desai,64,3,0
1671,1458,Ananya Kumar,71,2,0
1672,1459,Kavya Hegde,80,3,0
1673,1459,Deepak Khan,50,2,0
1674,1459,Shankar Khan,31,3,0
1675,1460,Sunil Naik,54,3,0
1676,1461,Deepak Nayak,52,2,0
1677,1461,Aishwarya Khan,39,2,0
1678,1462,Asha Mulla,74,1,0
1679,1463,Vijay Kumar,37,2,0
1680,1464,Naveen Rao,52,1,0
1681,1465,Sneha Joshi,25,1,0
1682,1466,Asha Desai,64,3,0
1683,1467,Anil Naik,12,2,1
1684,1467,Asha Desai,21,2,0
1685,1468,Lakshmi Kumar,64,1,1
1686,1470,Lakshmi Nayak,35,2,0
1687,1471,Meera Bhat,54,1,0
1688,1471,Sunil Kumar,77,3,0
1689,1473,Priya Kulkarni,18,2,0
1690,1474,Shreya Mulla,42,3,0
1691,1475,Farhan Naik,61,2,1
1692,1476,Arun Kumar,30,1,0
1693,1479,Meera Pujari,66,1,0
1694,1480,Mahesh Kulkarni,37,3,1
1695,1481,Suresh Joshi,42,2,0
1696,1482,Ajay Jain,28,2,0
1697,1483,Priya Khan,64,3,0
1698,1484,Lakshmi Kumar,7,3,0
1699,1485,Kiran Sharma,56,3,1
1700,1485,Priya Gowda,50,2,0
1701,1486,Kavya Bhat,66,1,0
1702,1487,Shreya Nayak,72,1,0
1703,1488,Farhan Sharma,17,1,0
1704,1489,Sneha Mulla,21,3,0
1705,1490,Shreya Kulkarni,10,2,1
1706,1491,Kiran Khan,29,2,0
1707,1491,Arun Kumar,44,1,0
1708,1492,Kiran Kulkarni,73,2,0
1709,1493,Shreya Nayak,38,3,0
1710,1494,Sunil Desai,14,2,0
1711,1496,Rahul Nayak,39,1,0
1712,1496,Neha Desai,43,3,1
1713,1497,Deepak Mulla,53,1,0
1714,1498,Naveen Kulkarni,48,2,0
1715,1498,Manoj Desai,25,2,0
1716,1499,Kiran Rao,46,3,1
1717,1500,Kiran Pujari,9,1,1
1718,1500,Kiran Khan,76,2,1
1719,1501,Shreya Hegde,44,1,0
1720,1501,Manoj Gowda,22,1,0
1721,1502,Prakash Naik,8,2,0
1722,1503,Sunil Kulkarni,50,1,1
1723,1505,Priya Naik,58,1,0
1724,1506,Arun Mulla,27,2,0
1725,1508,Divya Pujari,44,2,0
1726,1508,Anil Naik,10,3,0
1727,1509,Meera Joshi,24,2,0
1728,1510,Ajay Desai,40,2,1
1729,1511,Suresh Desai,5,2,0
1730,1512,Prakash Kulkarni,65,1,0
1731,1513,Aishwarya Desai,19,2,1
1732,1514,Asha Patil,13,1,1
1733,1515,Farhan Gowda,45,1,0
1734,1515,Ajay Shetty,35,2,1
1735,1516,Kavya Bhat,75,3,0
1736,1517,Aishwarya Mulla,65,3,0
1737,1518,Arun Kulkarni,77,2,1
1738,1519,Ananya Khan,13,3,0
1739,1520,Aishwarya Kumar,47,2,0
1740,1521,Kiran Patil,28,1,1
1741,1522,Imran Reddy,63,3,1
1742,1523,Nandini Reddy,59,1,1
1743,1524,Nandini Shetty,18,1,0
1744,1524,Imran Patil,74,1,1
1745,1525,Rahul Sharma,20,1,1
1746,1526,Arun Joshi,49,2,0
1747,1527,Shankar Jain,61,3,0
1748,1528,Ananya Hegde,41,2,0
1749,1529,Vijay Kumar,34,1,0
1750,1530,Suresh Bhat,9,2,0
1751,1530,Ananya Khan,40,1,0
1752,1530,Pooja Hegde,40,1,1
1753,1531,Arun Joshi,37,3,0
1754,1532,Priya Shetty,53,2,1
1755,1533,Shankar Naik,77,2,0
1756,1535,Ajay Shetty,75,1,0
1757,1536,Aishwarya Rao,80,2,0
1758,1537,Asha Khan,72,1,1
1759,1538,Manoj Mulla,53,1,0
1760,1538,Ravi Kumar,20,3,0
1761,1539,Imran Rao,40,1,1
1762,1540,Vijay Jain,16,1,0
1763,1541,Suresh Gowda,70,2,0
1764,1542,Nandini Gowda,53,1,0
1765,1543,Kavya Pujari,36,1,0
1766,1544,Ananya Bhat,31,2,0
1767,1544,Sunil Joshi,54,3,0
1768,1545,Mahesh Rao,22,2,0
1769,1546,Pooja Nayak,31,3,0
1770,1547,Mahesh Shetty,11,1,0
1771,1548,Imran Jain,77,1,0
1772,1549,Ajay Nayak,40,2,0
1773,1551,Prakash Gowda,70,2,1
1774,1552,Deepak Desai,62,3,0
1775,1553,Mahesh Kumar,5,2,0
1776,1553,Vijay Sharma,15,3,0
1777,1553,Aishwarya Jain,6,1,1
1778,1554,Lakshmi Pujari,20,1,0
1779,1555,Anil Kumar,14,3,0
1780,1556,Divya Gowda,36,2,0
1781,1557,Imran Naik,79,3,0
1782,1558,Shankar Shetty,45,1,0
1783,1558,Prakash Kumar,50,3,0
1784,1559,Manoj Bhat,48,1,0
1785,1560,Priya Nayak,9,3,1
1786,1561,Mahesh Kumar,34,3,0
1787,1561,Pooja Hegde,18,2,0
1788,1563,Naveen Hegde,31,1,1
1789,1564,Deepak Pujari,52,1,0
1790,1565,Ravi Desai,59,3,0
1791,1566,Rahul Reddy,32,1,0
1792,1567,Kavya Sharma,55,3,1
1793,1567,Ajay Pujari,75,3,1
1794,1568,Ananya Desai,42,1,0
1795,1568,Asha Kumar,37,1,0
1796,1569,Kiran Bhat,9,2,0
1797,1569,Asha Nayak,42,2,0
1798,1570,Asha Kulkarni,51,3,0
1799,1571,Kavya Naik,73,2,0
1800,1572,Imran Hegde,25,2,0
1801,1573,Ravi Kumar,10,1,0
1802,1575,Kavya Rao,73,3,0
1803,1575,Farhan Nayak,13,2,0
1804,1575,Imran Patil,79,1,0
1805,1576,Ananya Rao,48,3,0
1806,1577,Naveen Kumar,47,3,0
1807,1578,Kiran Mulla,45,3,0
1808,1578,Arun Hegde,39,1,0
1809,1578,Kiran Sharma,34,3,0
1810,1579,Asha Shetty,41,3,1
1811,1580,Vijay Naik,55,1,0
1812,1581,Rahul Nayak,73,2,1
1813,1581,Rahul Naik,72,1,0
1814,1582,Suresh Bhat,19,1,1
1815,1583,Rahul Sharma,29,2,0
1816,1584,Kavya Pujari,55,3,0
1817,1584,Sneha Jain,27,2,0
1818,1584,Manoj Desai,57,2,0
1819,1585,Farhan Naik,58,2,0
1820,1586,Asha Naik,42,2,0
1821,1587,Mahesh Hegde,17,2,0
1822,1587,Shankar Sharma,78,2,1
1823,1588,Priya Gowda,58,1,0
1824,1588,Ravi Mulla,75,1,0
1825,1589,Imran Mulla,45,3,0
1826,1590,Rahul Shetty,68,2,1
1827,1591,Ananya Sharma,12,1,1
1828,1592,Rahul Desai,46,2,0
1829,1592,Naveen Jain,51,2,0
1830,1593,Priya Rao,34,3,0
1831,1594,Prakash Hegde,13,1,1
1832,1595,Ajay Bhat,36,2,0
1833,1595,Manoj Nayak,19,1,0
1834,1596,Kavya Jain,52,3,0
1835,1597,Rahul Desai,69,2,0
1836,1598,Ananya Sharma,18,1,1
1837,1599,Imran Kulkarni,10,1,1
1838,1600,Nandini Mulla,66,2,0
1839,1600,Asha Sharma,74,2,1
1840,1601,Imran Hegde,21,1,0
1841,1601,Imran Kumar,42,2,0
1842,1602,Naveen Pujari,47,2,0
1843,1603,Shankar Reddy,42,1,0
1844,1604,Meera Mulla,36,3,0
1845,1605,Deepak Bhat,56,1,0
1846,1607,Neha Kulkarni,54,1,0
1847,1607,Kavya Reddy,15,3,0
1848,1608,Sunil Jain,59,3,0
1849,1609,Anil Rao,68,3,0
1850,1609,Ajay Mulla,56,1,0
1851,1610,Vijay Bhat,76,2,0
1852,1611,Shankar Sharma,8,3,0
1853,1612,Ajay Patil,41,2,0
1854,1613,Vijay Khan,58,3,1
1855,1614,Ananya Kulkarni,16,2,0
1856,1615,Priya Shetty,73,1,1
1857,1616,Manoj Pujari,36,3,0
1858,1617,Aishwarya Rao,13,3,0
1859,1617,Rahul Patil,12,1,0
1860,1618,Meera Desai,73,2,0
1861,1619,Imran Khan,70,2,0
1862,1620,Deepak Rao,11,1,1
1863,1620,Shreya Bhat,43,2,1
1864,1620,Priya Sharma,58,2,0
1865,1621,Kavya Hegde,16,2,0
1866,1622,Deepak Gowda,12,2,0
1867,1623,Aishwarya Desai,48,3,0
1868,1624,Ananya Kulkarni,10,1,0
1869,1624,Ananya Shetty,78,3,1
1870,1624,Naveen Hegde,35,2,0
1871,1626,Meera Joshi,68,3,1
1872,1627,Anil Patil,33,3,0
1873,1628,Mahesh Mulla,66,2,1
1874,1628,Divya Joshi,21,3,0
1875,1629,Kiran Mulla,18,2,0
1876,1630,Nandini Hegde,27,1,0
1877,1631,Divya Jain,59,1,0
1878,1632,Naveen Kulkarni,54,2,0
1879,1633,Nandini Kulkarni,40,1,0
1880,1634,Prakash Hegde,17,1,0
1881,1635,Deepak Kulkarni,59,3,0
1882,1635,Meera Kumar,31,1,0
1883,1636,Farhan Bhat,35,2,0
1884,1637,Shankar Jain,70,3,0
1885,1638,Shreya Kulkarni,45,2,0
1886,1639,Prakash Sharma,71,1,0
1887,1640,Mahesh Hegde,10,3,0
1888,1640,Kavya Shetty,69,2,0
1889,1641,Priya Gowda,13,1,0
1890,1642,Sneha Desai,43,1,0
1891,1643,Priya Jain,17,2,0
1892,1644,Lakshmi Khan,21,2,0
1893,1645,Prakash Kumar,71,2,0
1894,1646,Ravi Bhat,37,1,0
1895,1648,Kavya Kulkarni,71,3,0
1896,1649,Priya Joshi,68,3,1
1897,1650,Mahesh Gowda,30,1,1
1898,1651,Meera Kumar,18,2,0
1899,1653,Kiran Bhat,74,1,0
1900,1654,Imran Gowda,10,1,1
1901,1654,Asha Joshi,69,1,0
1902,1655,Ravi Bhat,74,2,0
1903,1655,Divya Reddy,62,2,0
1904,1656,Lakshmi Shetty,25,1,0
1905,1656,Neha Shetty,66,3,0
1906,1657,Deepak Nayak,74,3,0
1907,1659,Kiran Kumar,52,2,0
1908,1660,Farhan Hegde,12,3,0
1909,1661,Shankar Naik,45,2,0
1910,1662,Sneha Pujari,64,2,1
1911,1663,Kavya Mulla,59,2,1
1912,1664,Arun Nayak,73,1,0
1913,1665,Kiran Khan,45,2,0
1914,1666,Kavya Kulkarni,16,2,0
1915,1667,Kavya Nayak,73,1,0
1916,1668,Asha Shetty,35,2,0
1917,1669,Nandini Jain,55,1,0
1918,1670,Manoj Reddy,26,2,0
1919,1671,Arun Patil,75,2,0
1920,1672,Meera Rao,31,1,1
1921,1673,Aishwarya Naik,24,1,0
1922,1674,Neha Jain,59,1,0
1923,1675,Kiran Nayak,24,3,0
1924,1676,Manoj Pujari,44,1,1
1925,1677,Naveen Kumar,62,2,0
1926,1678,Sneha Shetty,35,1,0
1927,1679,Divya Hegde,72,1,0
1928,1680,Shreya Kulkarni,36,3,0
1929,1680,Meera Bhat,18,3,0
1930,1681,Aishwarya Shetty,41,3,1
1931,1681,Ravi Mulla,45,2,0
1932,1683,Manoj Bhat,18,3,0
1933,1684,Lakshmi Hegde,55,2,0
1934,1685,Mahesh Joshi,63,1,1
1935,1686,Meera Khan,72,2,0
1936,1687,Arun Sharma,70,1,1
1937,1687,Asha Desai,21,1,0
1938,1688,Sneha Sharma,45,2,0
1939,1688,Nandini Nayak,21,2,0
1940,1689,Rahul Pujari,39,1,0
1941,1690,Neha Jain,54,3,0
1942,1691,Vijay Desai,18,3,1
1943,1691,Divya Patil,78,3,0
1944,1692,Neha Pujari,62,2,0
1945,1693,Pooja Shetty,29,1,1
1946,1694,Divya Naik,14,3,0
1947,1695,Divya Nayak,8,1,0
1948,1695,Suresh Pujari,18,1,0
1949,1696,Deepak Gowda,71,1,1
1950,1697,Anil Jain,32,1,0
1951,1698,Mahesh Naik,14,2,0
1952,1699,Kiran Shetty,41,2,0
1953,1699,Neha Hegde,40,3,0
1954,1700,Priya Gowda,17,2,0
1955,1701,Kavya Shetty,26,2,0
1956,1701,Ravi Patil,15,2,0
1957,1702,Prakash Bhat,80,1,0
1958,1702,Kiran Reddy,57,3,1
1959,1703,Aishwarya Nayak,8,1,1
1960,1704,Priya Gowda,55,3,0
1961,1705,Vijay Mulla,51,3,0
1962,1706,Shankar Patil,73,2,0
1963,1707,Arun Gowda,12,3,0
1964,1707,Suresh Desai,53,3,0
1965,1709,Arun Jain,61,1,1
1966,1710,Ananya Gowda,9,1,1
1967,1711,Lakshmi Shetty,60,2,0
1968,1712,Aishwarya Mulla,37,2,0
1969,1712,Arun Reddy,28,2,1
1970,1713,Suresh Joshi,57,3,0
1971,1713,Priya Reddy,22,2,0
1972,1713,Lakshmi Naik,10,3,0
1973,1714,Priya Kumar,67,3,0
1974,1715,Sneha Shetty,34,3,0
1975,1716,Ravi Desai,72,3,1
1976,1716,Priya Hegde,25,2,0
1977,1717,Imran Nayak,31,1,0
1978,1718,Asha Kulkarni,34,1,1
1979,1719,Lakshmi Patil,9,1,0
1980,1720,Divya Kumar,80,2,0
1981,1720,Mahesh Joshi,12,2,1
1982,1720,Neha Shetty,11,1,0
1983,1721,Shankar Kumar,71,1,0
1984,1722,Nandini Nayak,55,2,0
1985,1724,Manoj Pujari,50,1,0
1986,1724,Manoj Reddy,34,2,1
1987,1725,Arun Reddy,70,2,1
1988,1726,Vijay Gowda,37,3,0
1989,1727,Divya Sharma,79,2,0
1990,1728,Meera Bhat,53,3,0
1991,1730,Divya Mulla,52,2,0
1992,1730,Ajay Sharma,25,3,0
1993,1731,Kavya Kulkarni,69,2,0
1994,1732,Ananya Kumar,35,3,0
1995,1733,Imran Jain,30,2,1
1996,1733,Anil Patil,60,3,0
1997,1733,Manoj Naik,53,1,0
1998,1734,Meera Desai,65,1,0
1999,1735,Lakshmi Gowda,44,3,1
2000,1735,Ajay Rao,45,3,0
2001,1736,Imran Mulla,63,1,0
2002,1737,Sneha Reddy,34,1,0
2003,1737,Kiran Gowda,44,3,1
2004,1738,Sunil Reddy,22,2,0
2005,1738,Mahesh Mulla,72,2,0
2006,1738,Shankar Kulkarni,13,1,1
2007,1740,Ananya Shetty,18,3,1
2008,1741,Divya Mulla,30,1,0
2009,1742,Sunil Nayak,74,1,1
2010,1743,Shreya Joshi,22,2,0
2011,1744,Sunil Rao,70,3,0
2012,1744,Suresh Patil,13,1,0
2013,1745,Farhan Sharma,69,2,1
2014,1746,Farhan Kumar,25,3,0
2015,1747,Lakshmi Rao,63,2,1
2016,1747,Mahesh Khan,14,2,0
2017,1748,Asha Pujari,7,1,0
2018,1749,Divya Mulla,29,3,1
2019,1750,Divya Kumar,11,1,0
2020,1751,Pooja Sharma,20,1,0
2021,1752,Manoj Khan,30,1,0
2022,1753,Nandini Hegde,59,2,0
2023,1754,Imran Khan,9,2,0
2024,1757,Kavya Sharma,9,3,0
2025,1759,Mahesh Kumar,54,1,1
2026,1759,Shankar Shetty,80,3,0
2027,1760,Nandini Mulla,77,3,0
2028,1761,Priya Shetty,23,3,0
2029,1762,Divya Hegde,63,1,0
2030,1763,Nandini Sharma,20,2,0
2031,1764,Mahesh Kumar,69,1,0
2032,1765,Suresh Jain,23,1,1
2033,1765,Kavya Sharma,37,1,0
2034,1766,Aishwarya Joshi,49,1,0
2035,1767,Deepak Joshi,47,2,0
2036,1768,Aishwarya Mulla,17,2,0
2037,1769,Rahul Pujari,58,2,0
2038,1770,Nandini Hegde,5,2,0
2039,1771,Farhan Gowda,76,1,1
2040,1771,Nandini Khan,65,2,1
2041,1772,Shreya Shetty,80,2,1
2042,1773,Rahul Nayak,25,1,0
2043,1773,Shreya Jain,32,1,1
2044,1773,Ravi Kulkarni,52,2,0
2045,1774,Arun Sharma,26,2,1
2046,1775,Naveen Naik,20,1,0
2047,1776,Naveen Mulla,11,1,1
2048,1776,Deepak Naik,17,2,0
2049,1777,Ananya Desai,69,2,1
2050,1777,Kavya Jain,19,2,1
2051,1778,Nandini Kulkarni,54,3,0
2052,1779,Shreya Mulla,25,2,0
2053,1780,Ajay Sharma,78,1,0
2054,1781,Kavya Reddy,5,2,0
2055,1781,Neha Jain,72,1,0
2056,1781,Priya Sharma,22,3,0
2057,1782,Arun Naik,56,3,1
2058,1783,Sneha Jain,39,1,0
2059,1784,Mahesh Reddy,25,1,0
2060,1785,Rahul Rao,66,3,0
2061,1786,Mahesh Reddy,63,1,1
2062,1787,Suresh Hegde,15,1,0
2063,1787,Ravi Nayak,74,1,0
2064,1787,Manoj Gowda,42,1,0
2065,1788,Ananya Nayak,53,3,0
2066,1789,Shankar Joshi,8,3,1
2067,1789,Nandini Hegde,69,1,0
2068,1790,Vijay Joshi,18,2,0
2069,1791,Sunil Kumar,18,2,1
2070,1791,Lakshmi Jain,48,3,1
2071,1792,Vijay Patil,27,3,1
2072,1793,Sunil Kumar,8,1,1
2073,1794,Kavya Mulla,11,3,0
2074,1796,Shreya Patil,11,2,0
2075,1797,Lakshmi Hegde,44,1,0
2076,1798,Farhan Hegde,44,2,1
2077,1799,Meera Gowda,31,2,0
2078,1800,Suresh Pujari,71,3,0
2079,1801,Meera Patil,28,2,0
2080,1801,Vijay Pujari,74,3,0
2081,1802,Sunil Nayak,7,3,0
2082,1802,Sneha Sharma,67,1,0
2083,1803,Lakshmi Kumar,28,1,0
2084,1804,Arun Naik,15,1,0
2085,1804,Neha Sharma,11,2,0
2086,1805,Prakash Naik,74,3,0
2087,1805,Shreya Reddy,78,2,1
2088,1807,Farhan Joshi,30,2,0
2089,1808,Ananya Reddy,41,2,0
2090,1809,Anil Kulkarni,54,3,0
2091,1810,Sunil Kulkarni,31,2,0
2092,1811,Manoj Khan,78,2,1
2093,1812,Manoj Rao,49,2,1
2094,1813,Arun Rao,16,3,0
2095,1814,Ananya Patil,9,3,0
2096,1814,Shankar Joshi,19,2,1
2097,1815,Nandini Jain,47,2,0
2098,1815,Ajay Joshi,27,1,1
2099,1815,Kiran Shetty,73,3,1
2100,1816,Vijay Pujari,28,2,0
2101,1817,Anil Nayak,68,3,0
2102,1818,Aishwarya Rao,20,3,0
2103,1819,Sunil Joshi,66,1,0
2104,1820,Shreya Kulkarni,74,2,0
2105,1821,Neha Kumar,46,1,1
2106,1821,Prakash Desai,45,2,0
2107,1822,Ananya Naik,12,3,1
2108,1823,Prakash Nayak,63,3,0
2109,1824,Imran Naik,34,2,0
2110,1825,Arun Bhat,10,2,0
2111,1826,Asha Naik,65,3,0
2112,1827,Imran Kulkarni,30,1,0
2113,1828,Kiran Patil,58,3,1
2114,1829,Neha Gowda,49,2,0
2115,1830,Ananya Bhat,43,3,0
2116,1831,Kavya Mulla,31,1,0
2117,1832,Imran Khan,22,1,0
2118,1833,Arun Reddy,26,1,0
2119,1834,Sneha Jain,18,3,0
2120,1834,Farhan Shetty,44,2,0
2121,1835,Aishwarya Pujari,59,1,0
2122,1835,Divya Desai,77,3,0
2123,1836,Aishwarya Rao,61,3,0
2124,1837,Naveen Reddy,49,3,1
2125,1837,Farhan Nayak,14,1,1
