ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
1210,1210,Imran Hegde,47,4,2,1,3
1211,1211,Vijay Desai,49,1,1,4,1
1212,1212,Imran Patil,34,3,4,5,2
1213,1213,Farhan Sharma,65,6,4,2,1
1214,1214,Manoj Hegde,38,5,1,4,3
1215,1215,Asha Sharma,44,1,1,1,1
1216,1216,Deepak Hegde,36,4,4,1,1
1217,1217,Manoj Desai,49,8,5,1,3
1218,1218,Lakshmi Nayak,62,5,2,4,3
1219,1219,Farhan Khan,57,2,3,5,3
1220,1220,Ravi Joshi,60,4,6,5,2
1221,1221,Aishwarya Bhat,33,1,3,4,3
1222,1222,Imran Kulkarni,35,2,4,4,2
1223,1223,Kavya Bhat,25,7,4,1,3
1224,1224,Divya Sharma,43,7,3,5,2
1225,1225,Naveen Kumar,56,1,1,5,3
1226,1226,Kiran Mulla,48,3,6,5,1
1227,1227,Arun Desai,61,2,1,2,3
1228,1228,Naveen Mulla,49,6,4,4,3
1229,1229,Shankar Kulkarni,58,2,3,1,3
1230,1230,Sneha Reddy,72,6,3,5,3
1231,1231,Ajay Hegde,48,6,2,2,2
1232,1232,Suresh Mulla,19,3,6,5,3
1233,1233,Lakshmi Patil,45,6,4,4,2
1234,1234,Meera Reddy,40,5,1,1,1
1235,1235,Arun Kumar,53,5,6,3,1
1236,1236,Manoj Desai,25,4,3,4,2
1237,1237,Neha Gowda,75,8,1,2,1
1238,1238,Sneha Naik,71,6,6,5,1
1239,1239,Arun Joshi,47,4,6,1,3
1240,1240,Shankar Nayak,46,8,2,1,3
1241,1241,Manoj Mulla,62,5,5,4,1
1242,1242,Asha Patil,67,3,6,5,2
1243,1243,Manoj Kumar,67,1,6,1,3
1244,1244,Pooja Naik,69,1,5,1,1
1245,1245,Nandini Sharma,54,2,3,4,3
1246,1246,Priya Shetty,62,7,5,4,2
1247,1247,Imran Shetty,58,5,6,5,3
1248,1248,Ajay Gowda,61,7,2,3,1
1249,1249,Ajay Reddy,49,1,4,2,3
1250,1250,Aishwarya Gowda,62,8,3,3,3
1251,1251,Sneha Naik,46,1,1,2,2
1252,1252,Asha Patil,29,7,2,2,3
1253,1253,Kiran Sharma,74,7,2,1,1
1254,1254,Suresh Bhat,41,1,3,2,3
1255,1255,Farhan Rao,56,3,3,1,2
1256,1256,Suresh Bhat,24,4,5,3,1
1257,1257,Anil Naik,51,1,4,1,1
1258,1258,Mahesh Nayak,35,8,3,5,2
1259,1259,Suresh Joshi,32,6,5,5,3
1260,1260,Lakshmi Naik,23,2,3,4,1
1261,1261,Kiran Gowda,73,5,6,5,1
1262,1262,Nandini Jain,54,1,6,5,1
1263,1263,Lakshmi Shetty,55,1,6,5,1
1264,1264,Ravi Nayak,48,4,3,4,3
1265,1265,Aishwarya Joshi,26,6,1,3,3
1266,1266,Naveen Naik,46,3,4,2,1
1267,1267,Ajay Shetty,35,5,3,2,3
1268,1268,Divya Gowda,58,7,6,2,1
1269,1269,Kavya Desai,32,6,1,1,2
1270,1270,Ravi Naik,47,4,3,5,3
1271,1271,Asha Desai,21,4,3,4,3
1272,1272,Priya Gowda,70,7,6,3,3
1273,1273,Divya Patil,73,8,4,5,1
1274,1274,Suresh Naik,46,3,4,3,2
1275,1275,Rahul Hegde,26,6,6,4,1
1276,1276,Arun Khan,58,7,4,5,2
1277,1277,Anil Rao,53,4,3,4,2
1278,1278,Sneha Patil,19,3,1,2,2
1279,1279,Nandini Jain,58,2,4,1,1
1280,1280,Kavya Kulkarni,66,5,5,2,3
1281,1281,Divya Kumar,28,7,1,2,1
1282,1282,Arun Khan,50,4,6,5,1
1283,1283,Ajay Reddy,41,7,1,3,2
1284,1284,Vijay Shetty,58,8,6,5,2
1285,1285,Prakash Pujari,71,3,4,2,1
1286,1286,Sunil Jain,71,4,5,5,1
1287,1287,Ravi Mulla,22,4,6,5,2
1288,1288,Shreya Pujari,41,7,6,5,2
1289,1289,Nandini Desai,65,1,1,5,2
1290,1290,Sunil Patil,21,6,4,4,1
1291,1291,Deepak Mulla,74,2,5,3,1
1292,1292,Anil Sharma,25,1,1,1,1
1293,1293,Meera Mulla,64,6,6,4,3
1294,1294,Sunil Nayak,34,5,6,1,2
1295,1295,Rahul Shetty,67,3,6,3,1
1296,1296,Kiran Kumar,33,1,6,1,3
1297,1297,Imran Kulkarni,27,3,5,1,1
1298,1298,Ananya Rao,56,1,3,3,2
1299,1299,Sunil Rao,38,5,4,3,1
1300,1300,Anil Reddy,66,3,6,1,2
1301,1301,Sneha Joshi,41,2,4,3,3
1302,1302,Arun Desai,24,5,4,2,2
1303,1303,Ravi Joshi,52,2,3,4,1
1304,1304,Naveen Gowda,19,6,4,5,3
1305,1305,Farhan Sharma,26,4,3,3,3
1306,1306,Shreya Bhat,73,8,6,1,3
1307,1307,Meera Desai,41,7,4,1,3
1308,1308,Aishwarya Joshi,62,3,1,2,3
1309,1309,Sneha Mulla,29,6,5,4,2
1310,1310,Sunil Sharma,53,7,6,2,2
1311,1311,Sunil Mulla,65,8,3,2,3
1312,1312,Ananya Gowda,43,3,1,4,2
1313,1313,Pooja Reddy,74,8,5,4,1
1314,1314,Farhan Shetty,62,6,6,5,3
1315,1315,Shreya Joshi,49,7,1,2,1
1316,1316,Meera Kumar,41,6,3,2,2
1317,1317,Shreya Joshi,20,4,2,3,1
1318,1318,Ananya Nayak,41,3,4,2,2
1319,1319,Manoj Desai,54,5,5,4,1
1320,1320,Priya Bhat,42,5,6,3,1
1321,1321,Rahul Reddy,26,5,3,5,3
1322,1322,Arun Gowda,18,7,2,4,1
1323,1323,Nandini Khan,46,2,6,5,3
1324,1324,Rahul Joshi,60,1,5,3,3
1325,1325,Lakshmi Pujari,31,3,1,1,1
1326,1326,Arun Naik,45,5,4,4,3
1327,1327,Divya Khan,49,7,2,5,1
1328,1328,Aishwarya Naik,65,2,1,2,1
1329,1329,Deepak Kulkarni,44,1,2,5,2
1330,1330,Deepak Shetty,69,8,6,2,1
1331,1331,Divya Shetty,36,1,1,4,3
1332,1332,Pooja Gowda,36,3,5,4,2
1333,1333,Mahesh Patil,63,7,6,3,1
1334,1334,Mahesh Mulla,44,8,3,1,2
1335,1335,Anil Mulla,23,3,4,1,1
1336,1336,Ajay Pujari,73,2,3,5,1
1337,1337,Rahul Shetty,75,3,2,3,3
1338,1338,Nandini Kumar,69,5,6,1,3
1339,1339,Pooja Patil,68,5,3,1,1
1340,1340,Priya Khan,28,4,6,3,2
1341,1341,Sneha Patil,29,1,1,1,2
1342,1342,Ravi Reddy,50,3,2,3,2
1343,1343,Rahul Rao,75,7,1,5,3
1344,1344,Priya Gowda,32,3,3,2,3
1345,1345,Prakash Jain,45,2,4,3,1
1346,1346,Naveen Mulla,69,2,4,2,1
1347,1347,Deepak Pujari,28,8,3,5,2
1348,1348,Kiran Reddy,68,3,4,1,1
1349,1349,Ravi Rao,63,4,1,3,3
1350,1350,Sneha Mulla,33,6,1,5,1
1351,1351,Nandini Desai,56,1,1,1,2
1352,1352,Divya Gowda,53,6,1,4,2
1353,1353,Vijay Mulla,38,4,1,4,3
1354,1354,Ajay Nayak,62,6,5,5,2
1355,1355,Prakash Reddy,19,4,6,2,3
1356,1356,Ananya Gowda,55,4,3,2,3
1357,1357,Kavya Kulkarni,62,4,6,1,2
1358,1358,Shreya Pujari,58,7,6,5,3
1359,1359,Vijay Reddy,70,2,4,4,3
1360,1360,Shreya Desai,40,8,1,1,1
1361,1361,Mahesh Pujari,35,7,4,1,3
1362,1362,Priya Rao,23,4,2,2,3
1363,1363,Suresh Rao,32,7,6,1,2
1364,1364,Priya Joshi,23,3,3,4,2
1365,1365,Meera Mulla,20,7,1,3,2
1366,1366,Suresh Patil,22,6,3,3,1
1367,1367,Ajay Pujari,64,1,2,4,2
1368,1368,Sneha Patil,18,6,5,4,3
1369,1369,Sneha Kumar,32,2,3,4,1
1370,1370,Pooja Reddy,29,6,1,1,3
1371,1371,Imran Jain,40,3,4,3,2
1372,1372,Ravi Desai,54,2,1,1,3
1373,1373,Divya Kumar,39,1,1,2,3
1374,1374,Farhan Joshi,51,8,2,3,1
1375,1375,Lakshmi Shetty,20,8,4,5,2
1376,1376,Rahul Shetty,29,5,1,3,3
1377,1377,Mahesh Khan,24,6,5,4,3
1378,1378,Lakshmi Nayak,75,1,3,2,2
1379,1379,Pooja Joshi,31,6,1,1,1
1380,1380,Vijay Kumar,56,4,4,1,2
1381,1381,Arun Patil,53,4,5,3,2
1382,1382,Ajay Mulla,22,4,4,3,3
1383,1383,Mahesh Gowda,61,8,6,2,2
1384,1384,Ravi Bhat,59,1,1,5,2
1385,1385,Shankar Kulkarni,73,8,1,2,2
1386,1386,Shreya Shetty,45,1,1,2,1
1387,1387,Sneha Khan,68,8,1,2,2
1388,1388,Sunil Pujari,56,6,6,5,2
1389,1389,Arun Naik,66,6,2,5,2
1390,1390,Farhan Rao,28,5,5,3,3
1391,1391,Ravi Mulla,46,8,5,5,2
1392,1392,Anil Desai,44,8,6,4,3
1393,1393,Sneha Desai,74,5,2,3,2
1394,1394,Sneha Pujari,47,1,4,5,2
1395,1395,Mahesh Sharma,36,7,1,2,1
1396,1396,Kavya Rao,58,2,4,1,3
1397,1397,Rahul Kumar,23,8,3,5,2
1398,1398,Neha Mulla,41,8,1,5,3
1399,1399,Ajay Patil,75,6,1,5,2
1400,1400,Aishwarya Sharma,69,4,4,3,1
1401,1401,Arun Bhat,34,6,4,4,2
1402,1402,Kiran Kumar,37,6,2,4,3
1403,1403,Nandini Patil,40,6,3,2,3
1404,1404,Pooja Desai,25,6,6,1,3
1405,1405,Neha Gowda,54,1,1,1,3
1406,1406,Ananya Kumar,46,6,6,4,1
1407,1407,Rahul Patil,55,8,6,1,1
1408,1408,Divya Gowda,25,4,4,4,1
1409,1409,Sunil Sharma,67,3,5,5,3
1410,1410,Shankar Hegde,51,3,6,1,2
1411,1411,Naveen Patil,73,8,5,3,3
1412,1412,Vijay Kumar,51,7,2,5,2
1413,1413,Pooja Kulkarni,22,6,1,2,2
1414,1414,Manoj Jain,22,7,2,2,3
1415,1415,Imran Nayak,48,3,6,1,1
1416,1416,Manoj Bhat,28,1,6,3,1
1417,1417,Kavya Naik,65,5,2,3,2
1418,1418,Anil Kumar,74,8,3,5,1
1419,1419,Lakshmi Kumar,67,4,4,3,2
1420,1420,Shreya Naik,40,3,3,3,2
1421,1421,Manoj Kulkarni,31,8,5,2,3
1422,1422,Prakash Naik,27,7,4,3,3
1423,1423,Ananya Desai,20,3,3,4,3
1424,1424,Pooja Jain,72,8,3,5,3
1425,1425,Kiran Sharma,24,7,3,4,3
1426,1426,Arun Rao,75,2,6,5,2
1427,1427,Pooja Nayak,64,4,6,4,1
1428,1428,Ananya Patil,19,1,5,3,2
1429,1429,Ravi Bhat,42,6,1,1,2
1430,1430,Farhan Gowda,27,3,5,1,1
1431,1431,Kiran Shetty,33,5,2,1,2
1432,1432,Priya Kulkarni,34,5,4,3,1
1433,1433,Anil Bhat,58,3,3,5,3
1434,1434,Pooja Reddy,32,7,6,1,3
1435,1435,Manoj Naik,62,7,6,4,3
1436,1436,Ajay Hegde,73,7,4,4,2
1437,1437,Shreya Shetty,21,1,3,2,2
1438,1438,Divya Shetty,19,8,3,5,3
1439,1439,Sunil Kumar,22,6,2,2,1
1440,1440,Kavya Joshi,32,1,3,2,1
1441,1441,Neha Sharma,75,5,3,1,3
1442,1442,Naveen Rao,31,8,4,3,3
1443,1443,Priya Kulkarni,39,1,4,1,2
1444,1444,Arun Rao,26,4,1,1,1
1445,1445,Anil Nayak,60,3,4,5,1
1446,1446,Ravi Pujari,39,1,5,4,3
1447,1447,Mahesh Bhat,40,7,5,4,2
1448,1448,Ravi Sharma,23,5,1,2,1
1449,1449,Manoj Shetty,74,7,6,2,2
1450,1450,Deepak Joshi,73,5,2,1,2
1451,1451,Priya Khan,41,7,5,1,3
1452,1452,Imran Pujari,73,4,5,4,3
1453,1453,Ajay Patil,48,2,6,3,2
1454,1454,Sneha Hegde,32,3,2,3,3
1455,1455,Divya Shetty,20,5,5,2,1
1456,1456,Vijay Hegde,24,6,6,4,3
1457,1457,Shankar Kumar,63,7,3,5,1
1458,1458,Mahesh Rao,45,1,5,5,3
1459,1459,Asha Hegde,39,7,2,2,2
1460,1460,Anil Jain,33,4,1,4,3
1461,1461,Kavya Bhat,51,7,1,2,2
1462,1462,Ajay Kumar,32,8,2,2,1
1463,1463,Lakshmi Reddy,56,2,2,4,3
1464,1464,Suresh Reddy,35,4,2,2,3
1465,1465,Shreya Reddy,38,1,6,1,2
1466,1466,Deepak Jain,37,3,5,2,1
1467,1467,Ananya Sharma,57,3,6,5,3
1468,1468,Shreya Naik,49,2,2,5,3
1469,1469,Shankar Kulkarni,67,1,3,1,2
1470,1470,Aishwarya Nayak,41,3,4,1,2
1471,1471,Shreya Naik,55,7,2,2,3
1472,1472,Ravi Kulkarni,63,8,2,5,2
1473,1473,Asha Khan,32,8,3,1,3
1474,1474,Ajay Naik,25,7,2,5,1
1475,1475,Meera Joshi,67,1,4,3,3
1476,1476,Imran Hegde,48,1,2,2,3
1477,1477,Ajay Pujari,39,7,4,3,2
1478,1478,Vijay Rao,35,4,2,1,2
1479,1479,Rahul Mulla,25,5,1,2,1
1480,1480,Kavya Joshi,23,1,3,1,2
1481,1481,Kavya Khan,72,7,4,1,2
1482,1482,Arun Mulla,44,8,5,3,3
1483,1483,Kavya Kulkarni,23,3,4,3,3
1484,1484,Meera Kumar,52,4,5,2,1
1485,1485,Divya Rao,34,4,6,2,1
1486,1486,Naveen Mulla,55,1,5,2,1
1487,1487,Sunil Gowda,73,7,3,3,3
1488,1488,Lakshmi Shetty,34,6,5,3,2
1489,1489,Arun Patil,46,7,3,3,1
1490,1490,Asha Rao,53,3,6,2,2
1491,1491,Kavya Shetty,44,3,3,1,3
1492,1492,Mahesh Khan,62,5,5,3,1
1493,1493,Meera Patil,60,3,4,5,1
1494,1494,Priya Desai,30,4,5,1,2
1495,1495,Lakshmi Khan,35,1,3,5,1
1496,1496,Asha Hegde,70,8,5,2,1
1497,1497,Mahesh Reddy,53,1,3,5,3
1498,1498,Deepak Kumar,48,2,5,1,2
1499,1499,Meera Joshi,36,6,2,1,2
1500,1500,Aishwarya Joshi,63,7,5,2,1
1501,1501,Mahesh Mulla,20,8,1,3,2
1502,1502,Sneha Gowda,27,5,3,3,2
1503,1503,Naveen Joshi,70,7,2,1,3
1504,1504,Pooja Jain,60,1,4,1,3
1505,1505,Lakshmi Rao,28,3,5,4,2
1506,1506,Manoj Reddy,70,2,3,5,2
1507,1507,Priya Mulla,51,7,6,2,2
1508,1508,Shreya Mulla,28,6,5,1,3
1509,1509,Pooja Gowda,68,1,3,1,2
1510,1510,Ananya Hegde,39,8,2,1,1
1511,1511,Anil Bhat,59,8,1,5,1
1512,1512,Rahul Jain,63,4,3,2,3
1513,1513,Mahesh Gowda,44,3,6,3,1
1514,1514,Divya Pujari,20,7,4,1,1
1515,1515,Rahul Joshi,70,4,5,2,2
1516,1516,Suresh Rao,31,6,3,5,1
1517,1517,Naveen Jain,56,7,2,3,3
1518,1518,Mahesh Joshi,28,8,4,5,1
1519,1519,Prakash Nayak,49,7,1,5,3
1520,1520,Kavya Nayak,65,6,1,2,1
1521,1521,Divya Jain,51,3,1,5,1
1522,1522,Sunil Jain,28,8,6,4,3
1523,1523,Rahul Khan,20,5,6,2,3
1524,1524,Ajay Kulkarni,48,1,2,4,2
1525,1525,Priya Hegde,60,3,5,4,3
1526,1526,Vijay Naik,69,4,2,5,2
1527,1527,Sunil Gowda,51,1,6,2,3
1528,1528,Divya Shetty,60,4,1,4,1
1529,1529,Rahul Kulkarni,36,7,5,3,3
1530,1530,Prakash Gowda,23,2,4,1,3
1531,1531,Farhan Nayak,43,4,4,4,2
1532,1532,Ravi Bhat,64,7,6,1,2
1533,1533,Imran Naik,62,5,1,5,2
1534,1534,Kiran Khan,31,8,1,3,1
1535,1535,Suresh Bhat,39,6,5,5,3
1536,1536,Asha Joshi,44,6,1,5,1
1537,1537,Priya Bhat,68,6,6,1,1
1538,1538,Arun Sharma,46,3,2,1,1
1539,1539,Kiran Pujari,39,3,1,1,3
1540,1540,Manoj Sharma,38,8,3,4,2
1541,1541,Mahesh Hegde,71,5,2,2,2
1542,1542,Arun Khan,58,6,3,3,3
1543,1543,Ajay Reddy,50,4,2,4,2
1544,1544,Sneha Desai,60,8,2,4,2
1545,1545,Neha Hegde,61,4,2,4,2
1546,1546,Kavya Jain,51,1,5,4,3
1547,1547,Ananya Kumar,26,8,5,4,3
1548,1548,Shankar Bhat,29,1,1,3,1
1549,1549,Ajay Jain,18,2,2,5,3
1550,1550,Divya Reddy,55,2,3,3,3
1551,1551,Rahul Naik,41,1,4,1,2
1552,1552,Divya Nayak,32,8,3,2,2
1553,1553,Kavya Bhat,53,6,1,3,2
1554,1554,Imran Nayak,22,7,3,3,2
1555,1555,Suresh Pujari,50,5,5,4,1
1556,1556,Shreya Rao,36,5,5,5,1
1557,1557,Ajay Shetty,22,5,6,2,1
1558,1558,Sneha Pujari,23,3,5,1,2
1559,1559,Kiran Nayak,70,6,1,5,2
1560,1560,Deepak Kulkarni,38,6,6,4,2
1561,1561,Ajay Naik,63,3,1,3,3
1562,1562,Shankar Desai,49,5,4,5,2
1563,1563,Manoj Naik,74,3,4,2,2
1564,1564,Imran Reddy,70,3,5,4,3
1565,1565,Meera Gowda,74,6,5,1,3
1566,1566,Shankar Gowda,52,4,5,1,2
1567,1567,Prakash Bhat,63,2,6,2,2
1568,1568,Vijay Jain,32,4,5,2,3
1569,1569,Imran Rao,75,8,1,2,1
1570,1570,Shankar Desai,66,5,6,4,2
1571,1571,Shankar Naik,33,1,3,4,3
1572,1572,Nandini Pujari,18,4,3,4,2
1573,1573,Shankar Khan,53,7,2,3,2
1574,1574,Ravi Khan,57,3,6,4,2
1575,1575,Imran Kulkarni,42,7,6,2,2
1576,1576,Anil Nayak,69,7,2,1,3
1577,1577,Nandini Joshi,75,6,2,5,2
1578,1578,Ravi Khan,45,5,4,4,1
1579,1579,Vijay Bhat,39,3,2,5,1
1580,1580,Sneha Sharma,28,4,5,5,3
1581,1581,Naveen Hegde,39,6,6,3,3
1582,1582,Anil Reddy,52,2,3,1,2
1583,1583,Kiran Joshi,36,3,1,3,2
1584,1584,Naveen Bhat,42,3,4,1,1
1585,1585,Shankar Sharma,65,6,4,2,1
1586,1586,Ravi Patil,25,6,6,1,3
1587,1587,Kiran Reddy,46,1,1,4,3
1588,1588,Pooja Desai,19,4,2,2,1
1589,1589,Arun Pujari,65,2,2,2,3
1590,1590,Divya Mulla,45,7,4,4,3
1591,1591,Pooja Bhat,46,5,2,2,1
1592,1592,Nandini Desai,18,3,4,2,3
1593,1593,Mahesh Bhat,28,3,1,2,3
1594,1594,Sunil Patil,42,6,6,5,1
1595,1595,Ananya Shetty,73,6,1,2,3
1596,1596,Anil Desai,26,3,6,4,3
1597,1597,Anil Hegde,40,6,6,5,1
1598,1598,Sneha Desai,48,5,4,3,2
1599,1599,Ravi Nayak,29,1,6,2,1
1600,1600,Aishwarya Kulkarni,27,4,3,2,1
1601,1601,Sneha Nayak,33,2,4,4,1
1602,1602,Priya Mulla,49,3,5,1,2
1603,1603,Anil Jain,50,7,4,4,1
1604,1604,Lakshmi Mulla,25,4,5,5,3
1605,1605,Deepak Jain,40,3,1,2,3
1606,1606,Imran Reddy,31,3,5,3,2
1607,1607,Arun Rao,42,3,4,1,1
1608,1608,Ravi Joshi,26,5,5,4,3
1609,1609,Kiran Nayak,27,8,5,2,3
1610,1610,Manoj Rao,31,4,2,1,3
1611,1611,Imran Shetty,29,6,4,3,2
1612,1612,Prakash Mulla,21,5,6,5,1
1613,1613,Rahul Reddy,54,6,3,2,2
1614,1614,Rahul Mulla,37,6,2,2,2
1615,1615,Kiran Mulla,58,7,2,3,2
1616,1616,Vijay Gowda,36,4,2,2,3
1617,1617,Meera Bhat,37,3,2,2,1
1618,1618,Imran Gowda,30,2,4,3,2
1619,1619,Kavya Kumar,38,5,1,4,1
1620,1620,Shankar Reddy,40,7,5,3,2
1621,1621,Arun Hegde,68,6,6,5,1
1622,1622,Nandini Kulkarni,34,1,2,5,2
1623,1623,Ravi Desai,56,7,5,3,1
1624,1624,Ajay Shetty,37,1,2,3,2
1625,1625,Kavya Reddy,26,4,3,1,1
1626,1626,Sneha Khan,62,8,6,4,1
1627,1627,Rahul Rao,33,7,4,4,3
1628,1628,Shankar Kumar,54,8,3,5,1
1629,1629,Sneha Bhat,28,7,1,4,3
1630,1630,Sunil Desai,67,2,5,3,2
1631,1631,Shreya Mulla,32,2,6,3,2
1632,1632,Imran Joshi,70,4,4,5,3
1633,1633,Arun Hegde,68,7,1,3,1
1634,1634,Ravi Pujari,44,8,4,5,1
1635,1635,Ananya Hegde,67,4,3,3,2
1636,1636,Prakash Kulkarni,51,5,4,4,3
1637,1637,Vijay Kulkarni,22,5,3,5,2
1638,1638,Manoj Bhat,28,6,2,4,3
1639,1639,Shreya Patil,27,3,5,4,2
1640,1640,Shreya Jain,32,2,2,4,2
1641,1641,Anil Gowda,42,4,1,4,2
1642,1642,Shankar Sharma,54,7,6,3,3
1643,1643,Meera Mulla,57,2,5,5,3
1644,1644,Rahul Sharma,57,2,3,2,2
1645,1645,Shankar Jain,73,1,4,1,2
1646,1646,Imran Naik,25,6,3,5,3
1647,1647,Divya Patil,27,1,6,4,3
1648,1648,Aishwarya Shetty,24,6,6,4,2
1649,1649,Sneha Reddy,25,6,5,5,1
1650,1650,Deepak Pujari,51,2,5,5,1
1651,1651,Shreya Kumar,37,3,1,3,2
1652,1652,Imran Pujari,57,3,3,1,2
1653,1653,Prakash Reddy,49,7,2,2,2
1654,1654,Priya Rao,33,6,5,3,1
1655,1655,Kavya Bhat,38,2,5,3,1
1656,1656,Arun Reddy,69,2,6,4,1
1657,1657,Meera Jain,63,7,6,1,2
1658,1658,Ravi Kumar,30,6,4,5,3
1659,1659,Shankar Pujari,29,3,1,1,3
1660,1660,Aishwarya Bhat,68,4,4,3,3
1661,1661,Shankar Desai,33,3,3,3,3
1662,1662,Suresh Rao,40,3,2,3,1
1663,1663,Ravi Joshi,23,3,6,1,2
1664,1664,Ananya Kulkarni,54,3,4,4,1
1665,1665,Ravi Khan,40,2,2,4,3
1666,1666,Asha Khan,68,1,5,1,1
1667,1667,Sunil Reddy,33,5,6,4,3
1668,1668,Imran Patil,35,5,6,5,3
1669,1669,Divya Kumar,21,8,5,1,2
1670,1670,Rahul Gowda,53,7,3,4,3
1671,1671,Prakash Rao,30,2,3,5,2
1672,1672,Nandini Pujari,51,7,5,1,1
1673,1673,Rahul Khan,19,7,6,4,2
1674,1674,Deepak Hegde,46,6,3,2,1
1675,1675,Meera Sharma,27,3,3,3,2
1676,1676,Vijay Naik,55,7,2,4,3
1677,1677,Sunil Joshi,30,8,6,1,3
1678,1678,Aishwarya Hegde,72,4,4,1,2
1679,1679,Ravi Nayak,58,2,2,3,3
1680,1680,Ajay Mulla,49,1,4,2,1
1681,1681,Nandini Reddy,41,2,5,5,1
1682,1682,Vijay Bhat,63,7,5,5,1
1683,1683,Rahul Reddy,35,1,3,2,1
1684,1684,Sunil Patil,58,3,2,2,3
1685,1685,Pooja Pujari,72,1,1,3,2
1686,1686,Imran Kulkarni,36,8,2,5,1
1687,1687,Prakash Pujari,45,3,1,3,3
1688,1688,Shreya Patil,44,8,5,3,2
1689,1689,Priya Nayak,74,5,5,4,1
1690,1690,Imran Hegde,45,1,3,2,3
1691,1691,Kiran Mulla,21,3,6,3,3
1692,1692,Imran Hegde,63,3,5,5,2
1693,1693,Kiran Desai,74,4,3,2,3
1694,1694,Shankar Gowda,62,1,4,1,1
1695,1695,Aishwarya Hegde,58,2,1,4,2
1696,1696,Nandini Jain,34,6,1,3,3
1697,1697,Priya Kumar,67,7,5,1,3
1698,1698,Kavya Reddy,55,4,6,2,2
1699,1699,Sneha Khan,21,5,5,1,2
1700,1700,Ananya Kumar,50,3,2,2,2
1701,1701,Kavya Kumar,49,2,2,1,3
1702,1702,Pooja Kumar,18,3,1,5,3
1703,1703,Pooja Reddy,47,5,5,2,1
1704,1704,Naveen Kulkarni,18,2,2,2,2
1705,1705,Meera Joshi,51,4,3,3,3
1706,1706,Nandini Patil,44,1,2,4,3
1707,1707,Mahesh Pujari,62,3,1,2,1
1708,1708,Asha Rao,53,6,6,4,2
1709,1709,Nandini Bhat,68,3,3,3,2
1710,1710,Manoj Sharma,30,5,6,5,2
1711,1711,Naveen Reddy,32,2,6,3,3
1712,1712,Naveen Hegde,49,4,2,2,2
1713,1713,Ananya Mulla,53,5,5,4,2
1714,1714,Arun Mulla,41,1,4,5,2
1715,1715,Meera Jain,45,2,4,2,2
1716,1716,Shankar Rao,55,1,6,4,3
1717,1717,Lakshmi Patil,24,8,1,5,3
1718,1718,Vijay Hegde,49,7,3,1,1
1719,1719,Vijay Kulkarni,64,8,2,3,3
1720,1720,Asha Patil,69,8,6,5,1
1721,1721,Sunil Pujari,23,7,1,2,1
1722,1722,Shreya Bhat,22,7,3,3,3
1723,1723,Naveen Nayak,51,7,3,2,2
1724,1724,Nandini Kumar,37,2,5,3,1
1725,1725,Ajay Khan,23,3,4,3,1
1726,1726,Manoj Jain,30,4,3,4,1
1727,1727,Rahul Patil,65,8,3,4,3
1728,1728,Ananya Jain,28,2,2,5,1
1729,1729,Kiran Desai,19,8,1,5,2
1730,1730,Farhan Joshi,62,2,6,5,1
1731,1731,Shankar Bhat,53,3,1,4,3
1732,1732,Prakash Bhat,67,7,6,1,3
1733,1733,Priya Kulkarni,66,3,3,3,1
1734,1734,Anil Mulla,22,6,5,4,3
1735,1735,Naveen Naik,35,2,5,4,2
1736,1736,Sneha Desai,70,1,2,5,1
1737,1737,Ajay Naik,43,1,4,2,2
1738,1738,Shreya Kulkarni,67,6,3,3,2
1739,1739,Pooja Hegde,74,1,6,2,1
1740,1740,Asha Gowda,24,4,2,5,3
1741,1741,Asha Desai,39,5,3,2,1
1742,1742,Shreya Mulla,25,5,5,5,2
1743,1743,Sunil Rao,37,4,6,4,3
1744,1744,Farhan Hegde,22,3,3,1,1
1745,1745,Nandini Rao,56,5,6,1,3
1746,1746,Rahul Jain,65,3,2,1,3
1747,1747,Divya Pujari,51,8,5,5,2
1748,1748,Farhan Hegde,28,1,6,3,2
1749,1749,Imran Bhat,20,2,6,4,1
1750,1750,Lakshmi Kulkarni,25,1,4,5,1
1751,1751,Arun Jain,48,1,3,2,2
1752,1752,Rahul Mulla,35,6,1,3,3
1753,1753,Lakshmi Hegde,24,2,6,1,2
1754,1754,Arun Mulla,67,3,5,4,1
1755,1755,Vijay Jain,31,7,5,4,2
1756,1756,Aishwarya Nayak,28,8,4,3,3
1757,1757,Vijay Kulkarni,62,8,6,3,3
1758,1758,Shankar Kulkarni,52,4,3,4,1
1759,1759,Sneha Joshi,32,4,3,2,1
1760,1760,Pooja Joshi,35,4,5,2,2
1761,1761,Deepak Jain,63,1,1,2,2
1762,1762,Prakash Reddy,54,3,1,2,3
1763,1763,Manoj Pujari,63,8,6,4,3
1764,1764,Rahul Mulla,32,3,1,4,2
1765,1765,Deepak Gowda,67,1,5,5,3
1766,1766,Lakshmi Nayak,56,7,2,1,3
1767,1767,Kiran Kulkarni,24,2,2,5,2
1768,1768,Prakash Rao,51,4,1,4,1
1769,1769,Deepak Kumar,34,4,4,2,3
1770,1770,Ajay Kumar,46,3,6,3,3
1771,1771,Sunil Jain,45,6,6,5,2
1772,1772,Anil Kumar,51,1,5,2,3
1773,1773,Shreya Mulla,35,5,4,2,1
1774,1774,Naveen Sharma,52,5,2,1,2
